dataset,platform,split,label,text,context,n_context_turns,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
figlang_twitter,twitter,train,1,@USER @USER @USER as we all know liberals and democrats are time traveling warlocks that feast on babies for their power so it makes sense that we wouldn't be able to see them on the video . Yep .,"Like an SNL skit , this OAN “ investigation ” is batshit insane : + Within hours of reports of their visit , 1,000 troops were “ patrolling ” Kyiv + That prompted them to charter a “ midnight jet to Vienna , and we sped to the airport ” + “ We came upon an entourage of Black Mercedes ... ” <URL> || @USER @USER I like how the only video evidence they have amidst their claims of soldiers , black Mercedes and George Soros himself is a short clip of a car driving down a road and someone climbing into an airplane . That confirms everything !",2,<USER> <USER> <USER> as we all know liberals and democrats are time traveling warlocks that feast on babies for their power so it makes sense that we wouldn't be able to see them on the video . Yep .,"Like an SNL skit , this OAN "" investigation "" is batshit insane : + Within hours of reports of their visit , 1,000 troops were "" patrolling "" Kyiv + That prompted them to charter a "" midnight jet to Vienna , and we sped to the airport "" + "" We came upon an entourage of Black Mercedes ... "" <URL> || <USER> <USER> I like how the only video evidence they have amidst their claims of soldiers , black Mercedes and George Soros himself is a short clip of a car driving down a road and someone climbing into an airplane . That confirms everything !",205,37,2,4.135135135135135,0,0,0,0,3,0.08108108108108109,0,0,0,0,0,0,1,False,88,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Comments like this show lack of functioning brain cells .,"After spending a lot of time with our Nintendo Switch , watch us weigh in on the system , UI , and controllers . … <URL> || @USER That's way too much time to say what's blatantly obvious to anyone with two or more functioning brain cells : it's trash .",2,<USER> <USER> Comments like this show lack of functioning brain cells .,"After spending a lot of time with our Nintendo Switch , watch us weigh in on the system , UI , and controllers . ... <URL> || <USER> That's way too much time to say what's blatantly obvious to anyone with two or more functioning brain cells : it's trash .",75,11,1,5.0,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,0,False,43,True,0.8886363636363637,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Try next time . Hard to tell these days .,"Holy heck , what Leftist weed has this moron been smoking . The death penalty for simply owing a firearm . @USER Were is it ok to wish death on millions of your fellow citizens because your a gun owner . Micky you need help , go see someone ... SOON <URL> || @USER @USER And you need to learn to recognize sarcasm .",2,<USER> <USER> <USER> Try next time . Hard to tell these days .,"Holy heck , what Leftist weed has this moron been smoking . The death penalty for simply owing a firearm . <USER> Were is it ok to wish death on millions of your fellow citizens because your a gun owner . Micky you need help , go see someone ... SOON <URL> || <USER> <USER> And you need to learn to recognize sarcasm .",68,11,2,3.8181818181818183,0,0,0,0,3,0.2727272727272727,0,0,0,0,0,0,0,False,56,True,0.8886363636363637,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER So , I cannot #access a video about voting barriers because of lack of #captions ...","Interesting and timely video ! Ironically , it only has poor automatic captions , which is unwelcoming to many disable … <URL> || @USER @USER @USER So not here for poor , auto-captions . I am #deaf and depend exclusively on them for #information",2,"<USER> <USER> <USER> So , I cannot access a video about voting barriers because of lack of captions ...","Interesting and timely video ! Ironically , it only has poor automatic captions , which is unwelcoming to many disable ... <URL> || <USER> <USER> <USER> So not here for poor , auto-captions . I am deaf and depend exclusively on them for information",113,17,1,4.411764705882353,0,0,1,1,3,0.17647058823529413,0,0,0,0,0,0,0,False,38,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Exactly ! Cubans are being targeted while Islamists are building mosques unlimited under Obama .,BREAKING : Administration official : Obama ending policy granting residency to Cubans entering US without visas . || @USER breaking obama to punish Cubans because they vote GOP !,2,<USER> <USER> Exactly ! Cubans are being targeted while Islamists are building mosques unlimited under Obama .,BREAKING : Administration official : Obama ending policy granting residency to Cubans entering US without visas . || <USER> breaking obama to punish Cubans because they vote GOP !,114,15,2,5.866666666666666,1,0,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,False,24,True,0.7666666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,. @USER @USER @USER  loads of #passion but still need three alarm cloc  <URL>,same here . thanks for patience as it is very emotional . #hcldr <URL> || Emotions mean we are passionate about the topic . Passion = change @USER @USER #hcldr,2,. <USER> <USER> <USER> loads of passion but still need three alarm cloc <URL>,same here . thanks for patience as it is very emotional . hcldr <URL> || Emotions mean we are passionate about the topic . Passion = change <USER> <USER> hcldr,87,13,1,4.230769230769231,0,0,0,0,4,0.3076923076923077,0,0,0,0,0,0,0,False,25,True,0.851923076923077,True,heuristic-high
figlang_twitter,twitter,train,1,@USER thinking the whole time McConnell is the one keeping Obamacare alive .,@USER the one piece of info missing from the KY story is that the reason we even care is the Majority Leader in the Senate is from KY . || @USER fair . But it's hard to throw another idea into the desk reports without confusing people .,2,<USER> thinking the whole time McConnell is the one keeping Obamacare alive .,<USER> the one piece of info missing from the KY story is that the reason we even care is the Majority Leader in the Senate is from KY . || <USER> fair . But it's hard to throw another idea into the desk reports without confusing people .,79,12,1,5.166666666666667,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,False,44,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER of course if suggestion was ironic I will only follow ironically,"Might have problematic crush what should I do || @USER I did I think , I am going to follow @USER ' s suggestion I think as it coincides somewhat with what I'm already doing",2,<USER> <USER> of course if suggestion was ironic I will only follow ironically,"Might have problematic crush what should I do || <USER> I did I think , I am going to follow <USER> ' s suggestion I think as it coincides somewhat with what I'm already doing",82,13,1,4.769230769230769,0,0,0,0,2,0.15384615384615385,0,0,0,0,0,0,0,False,33,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Cant agree mor Rohingya menace in Jmu is sabotage 2 d ppl f Jmu . #He is d mastermind f DEMOGRAPHIC Invasion f Jmu & V d NATIONALIST bt INNOCENT ppl f Jmu wr made 2 believe & rejoice tht hez Ist Jmu CM . he damaged Jmu cause mor than any 1 else .,"@USER being hit---n hit hard by @USER ji on discriminatory 35 - A article of erstwhile J & K state . @USER || @USER @USER @USER These people don't understand Discrimination . For , Azad has always been a major comprador for Islamic Jihad in J & K . Who can forget the 2008 Amarnath Andolan , which happened right under his bloody nose . 35A was meant to end , this way or another .",2,<USER> <USER> <USER> Cant agree mor Rohingya menace in Jmu is sabotage 2 d ppl f Jmu . He is d mastermind f DEMOGRAPHIC Invasion f Jmu & V d NATIONALIST bt INNOCENT ppl f Jmu wr made 2 believe & rejoice tht hez Ist Jmu CM . he damaged Jmu cause mor than any 1 else .,"<USER> being hit---n hit hard by <USER> ji on discriminatory 35 - A article of erstwhile J & K state . <USER> || <USER> <USER> <USER> These people don't understand Discrimination . For , Azad has always been a major comprador for Islamic Jihad in J & K . Who can forget the 2008 Amarnath Andolan , which happened right under his bloody nose . 35A was meant to end , this way or another .",274,50,3,3.9,0,0,0,0,7,0.14,0,0,0,0,0,0,0,False,63,True,0.7725,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Give him a break ! He suffered a heart attack !,"BREAKING : One day after @USER endorsed known misogynist Cenk Uyger for Congress , he has retracted his endorsement following backlash : <URL> || @USER @USER That's what I want in a President . Someone who threw their support behind a candidate without doing ANY real research on the individual and withdrew his endorsement 1 day later because he got crushed on Twitter . I mean , those are the REAL qualities I look for in a leader !",2,<USER> <USER> <USER> Give him a break ! He suffered a heart attack !,"BREAKING : One day after <USER> endorsed known misogynist Cenk Uyger for Congress , he has retracted his endorsement following backlash : <URL> || <USER> <USER> That's what I want in a President . Someone who threw their support behind a candidate without doing ANY real research on the individual and withdrew his endorsement 1 day later because he got crushed on Twitter . I mean , those are the REAL qualities I look for in a leader !",74,12,2,3.9166666666666665,2,0,0,0,3,0.25,0,0,0,0,0,0,0,False,70,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER The good news he won ’ t complain about how sore he is all week after putting this up,Took the 1pm games ... the 4pm games ... and half of SNF to get this done ... <URL> || @USER This is my favorite Hartelius flex and I wait for this every Christmas . @USER,2,<USER> <USER> The good news he won ' t complain about how sore he is all week after putting this up,Took the 1pm games ... the 4pm games ... and half of SNF to get this done ... <URL> || <USER> This is my favorite Hartelius flex and I wait for this every Christmas . <USER>,103,21,1,3.5714285714285716,0,0,0,0,2,0.09523809523809523,0,0,0,0,0,0,0,False,31,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,. @USER Their language defines their narrative . Acc to them #Aleppo has ' fallen ' while #Palmyra is ' retaken ' . #Syria,Says the evil Ambassador whose regime empowered Al-Qaeda terrorists and sent them into #Aleppo to advance its evil … <URL> || Amazing how the Western media is more appalled by the Syrian Army liberating #Aleppo from Al-Qaeda than terrorists invading #Palmyra again .,2,. <USER> Their language defines their narrative . Acc to them Aleppo has ' fallen ' while Palmyra is ' retaken ' . Syria,Says the evil Ambassador whose regime empowered Al-Qaeda terrorists and sent them into Aleppo to advance its evil ... <URL> || Amazing how the Western media is more appalled by the Syrian Army liberating Aleppo from Al-Qaeda than terrorists invading Palmyra again .,128,21,3,4.380952380952381,0,0,0,0,1,0.047619047619047616,0,0,0,0,0,0,0,False,42,True,0.8999999999999999,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Bush was Cheney ' s puppet , #CrookedDonald will b Putin's .. Who'd known we'd call Cheney one of the good guys ?","I'm not saying Russia hacking isn't a big deal , but how on earth is it Republicans ' fault ? Who's been running intelligence the last 8 years ? || @USER rather than asking if it's "" Republicas's fault , "" consider why Russia wanted a Republican ( a phony one at that )",2,"<USER> <USER> Bush was Cheney ' s puppet , CrookedDonald will b Putin's .. Who'd known we'd call Cheney one of the good guys ?","I'm not saying Russia hacking isn't a big deal , but how on earth is it Republicans ' fault ? Who's been running intelligence the last 8 years ? || <USER> rather than asking if it's "" Republicas's fault , "" consider why Russia wanted a Republican ( a phony one at that )",132,22,2,4.2727272727272725,0,1,1,1,2,0.09090909090909091,0,0,0,0,0,0,0,False,44,True,0.8886363636363637,True,heuristic-high
